2025-12-17 19:44:48,646 - Epoch [3/80], Step [1200/1875], D Loss: -1.9753, G Loss: 9.0914, GP: 0.0243, D(x): -6.7819, D(G(z)): -9.0005
2025-12-17 19:44:54,797 - Epoch [3/80], Step [1400/1875], D Loss: -2.9311, G Loss: 9.7396, GP: 0.0179, D(x): -7.8626, D(G(z)): -10.9730
2025-12-17 19:45:01,027 - Epoch [3/80], Step [1600/1875], D Loss: -2.0967, G Loss: 8.9238, GP: 0.0166, D(x): -6.8984, D(G(z)): -9.1609
2025-12-17 19:45:07,284 - Epoch [3/80], Step [1800/1875], D Loss: -2.6981, G Loss: 13.0448, GP: 0.0143, D(x): -10.2831, D(G(z)): -13.1241
2025-12-17 19:45:15,939 - Epoch [4/80], Step [200/1875], D Loss: -2.4330, G Loss: 12.7631, GP: 0.0157, D(x): -10.3993, D(G(z)): -12.9898
2025-12-17 19:45:22,359 - Epoch [4/80], Step [400/1875], D Loss: -1.7534, G Loss: 12.1246, GP: 0.0106, D(x): -9.7805, D(G(z)): -11.6394
2025-12-17 19:45:28,625 - Epoch [4/80], Step [600/1875], D Loss: -1.6600, G Loss: 11.0335, GP: 0.0123, D(x): -8.8793, D(G(z)): -10.6627
2025-12-17 19:45:35,048 - Epoch [4/80], Step [800/1875], D Loss: -1.9664, G Loss: 9.7021, GP: 0.0186, D(x): -7.8672, D(G(z)): -10.0194
2025-12-17 19:45:41,518 - Epoch [4/80], Step [1000/1875], D Loss: -2.0215, G Loss: 15.1950, GP: 0.0162, D(x): -13.7345, D(G(z)): -15.9177
2025-12-17 19:45:47,769 - Epoch [4/80], Step [1200/1875], D Loss: -1.8254, G Loss: 12.1399, GP: 0.0108, D(x): -9.5819, D(G(z)): -11.5154
2025-12-17 19:45:54,012 - Epoch [4/80], Step [1400/1875], D Loss: -1.3184, G Loss: 12.0068, GP: 0.0149, D(x): -11.4767, D(G(z)): -12.9442
2025-12-17 19:46:00,326 - Epoch [4/80], Step [1600/1875], D Loss: -1.4260, G Loss: 13.0191, GP: 0.0153, D(x): -11.3631, D(G(z)): -12.9424
